ZINC_ID,SMILES,Highest_Similarity,Similar_To_Query
"ZINC000014980932","[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1C(=O)[C@@]1([H])C([H])([H])N(S(=O)(=O)c2c(C([H])([H])[H])noc2C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]",0.2000,"Tipranavir"
"ZINC000096319995","[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1N([H])C(=O)c1c(C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(C([H])([H])[H])n1[H]",0.2247,"Tipranavir"
"ZINC000096319974","[H]c1c([H])c(N([H])C(=O)c2c(C([H])([H])[H])c(S(=O)(=O)N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(C([H])([H])[H])n2[H])c([H])c(C(F)(F)F)c1[H]",0.2043,"Tipranavir"
"ZINC000096374458","[H]c1c([H])c(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])(S(=O)(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2000,"Tipranavir"
"ZINC000015512300","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c([H])c([H])c1F",0.2045,"Tipranavir"
"ZINC000001143057","[H]c1c([H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)N([H])c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]",0.2000,"Tipranavir"
"ZINC000058441530","[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1Cl",0.2069,"Tipranavir"
"ZINC000058441528","[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1Cl",0.2069,"Tipranavir"
"ZINC000226857008","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(C(=O)O)c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000020903285","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2105,"Darunavir"
"ZINC000020903287","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2105,"Darunavir"
"ZINC000028207661","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])C(=O)N([H])c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000028208146","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c(Cl)c1OC([H])([H])C(=O)N([H])c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000059444141","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000006944711","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000006944724","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000006946188","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000006946181","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000016479107","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2021,"Darunavir"
"ZINC000016576833","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2021,"Darunavir"
"ZINC000016576829","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2021,"Darunavir"
"ZINC000039985871","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])C([H])([H])[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000039985873","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])C([H])([H])[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000040059737","[H]c1c([H])c([H])c([C@@]2([H])c3c([H])c([H])c([H])n3C([H])([H])C([H])([H])N2S(=O)(=O)c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c([H])c1[H]",0.2024,"Tipranavir"
"ZINC000040059736","[H]c1c([H])c([H])c([C@]2([H])c3c([H])c([H])c([H])n3C([H])([H])C([H])([H])N2S(=O)(=O)c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c([H])c1[H]",0.2024,"Tipranavir"
"ZINC000006844227","[H]c1c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])n3c([H])c([H])c([H])c3[C@]2([H])C([H])([H])[H])c([H])c1C(F)(F)F",0.2048,"Tipranavir"
"ZINC000006844205","[H]c1c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])n3c([H])c([H])c([H])c3[C@@]2([H])C([H])([H])[H])c([H])c1C(F)(F)F",0.2048,"Tipranavir"
"ZINC000007309541","[H]c1c([H])c([C@]2([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c1OC([H])([H])C([H])([H])O2",0.2093,"Tipranavir"
"ZINC000007309543","[H]c1c([H])c([C@@]2([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c1OC([H])([H])C([H])([H])O2",0.2093,"Tipranavir"
"ZINC000035392760","[H]c1c([H])c([H])c([C@@]2([H])N(S(=O)(=O)c3c([H])c(C(F)(F)F)c([H])c([H])c3Cl)C([H])([H])C([H])([H])N(C([H])([H])[H])C2([H])[H])c([H])c1[H]",0.2022,"Tipranavir"
"ZINC000001098827","[H]c1c([H])c([H])c(N([C@@]([H])(C(=O)N([H])c2c([H])c(C(F)(F)F)c([H])c([H])c2Cl)C([H])([H])[H])S(=O)(=O)C([H])([H])[H])c([H])c1[H]",0.2000,"Tipranavir"
"ZINC000001098826","[H]c1c([H])c([H])c(N([C@]([H])(C(=O)N([H])c2c([H])c(C(F)(F)F)c([H])c([H])c2Cl)C([H])([H])[H])S(=O)(=O)C([H])([H])[H])c([H])c1[H]",0.2000,"Tipranavir"
"ZINC000034812841","[H]c1c([H])c([H])c2c(c1[H])Oc1c([H])c(C(F)(F)F)c([H])c([H])c1N=C2N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C1([H])[H]",0.2000,"Tipranavir"
"ZINC000034812840","[H]c1c([H])c([H])c2c(c1[H])Oc1c([H])c(C(F)(F)F)c([H])c([H])c1N=C2N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])[C@]([H])(C([H])([H])[H])C1([H])[H]",0.2000,"Tipranavir"
"ZINC000012738352","[H]c1c([H])c([C@@]2([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]",0.2022,"Tipranavir"
"ZINC000012738354","[H]c1c([H])c([C@]2([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]",0.2022,"Tipranavir"
"ZINC000035314564","[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c([H])c1F",0.2048,"Tipranavir"
"ZINC000007881121","[H]c1c([H])c(C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1C(=O)N([H])c1c([H])c([H])c(C(F)(F)F)c([H])c1[H]",0.2045,"Tipranavir"
"ZINC000016161758","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])c2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2021,"Darunavir"
"ZINC000001703584","[H]c1oc([C@]([H])(OC(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000005554948","[H]c1oc([C@@]([H])(OC(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000010365453","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1N([H])C(=O)C([H])([H])C([H])([H])c1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000003414129","[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])N([H])C(=O)N([H])[H])C([H])([H])C2([H])[H])c1Cl",0.2088,"Tipranavir"
"ZINC000032926714","[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)[C@]([H])(C([H])([H])[H])S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c1[H]",0.2069,"Tipranavir"
"ZINC000032926715","[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)[C@@]([H])(C([H])([H])[H])S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c1[H]",0.2069,"Tipranavir"
"ZINC000045944819","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c([H])c1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]",0.2000,"Darunavir"
"ZINC000032833835","[H]c1c([H])c(S(=O)(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c([H])c1OC([H])([H])C(=O)O",0.2043,"Darunavir"
"ZINC000010912058","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2000,"Tipranavir"
"ZINC000026753611","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)[C@]([H])(N([H])C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2088,"Tipranavir"
"ZINC000026753615","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)[C@@]([H])(N([H])C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2088,"Tipranavir"
"ZINC000045944819","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c([H])c1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]",0.2000,"Darunavir"
"ZINC000012797168","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N([C@@]([H])(C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2088,"Tipranavir"
"ZINC000012797173","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N([C@]([H])(C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2088,"Tipranavir"
"ZINC000095444641","[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1OC([H])([H])C(=O)N([H])C1([H])C([H])([H])N(S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C1([H])[H]",0.2065,"Tipranavir"
"ZINC000096323290","[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])N(S(=O)(=O)c2c(C([H])([H])[H])nn(C([H])([H])[H])c2C([H])([H])[H])C([H])([H])C1([H])[H]",0.2000,"Tipranavir"
"ZINC000015919290","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(C([H])([H])[H])c2[H])c([H])c1[H]",0.2130,"Darunavir"
"ZINC000015919289","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(C([H])([H])[H])c2[H])c([H])c1[H]",0.2130,"Darunavir"
"ZINC000000857069","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2095,"Darunavir"
"ZINC000000857071","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2095,"Darunavir"
"ZINC000021886691","[H]c1c([H])c(C([H])([H])N([H])C(=O)C([H])([H])N([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]",0.2000,"Darunavir"
"ZINC000009493965","[H]c1c([H])c([H])c(S(=O)(=O)N(C([H])([H])C(=O)N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c1[H]",0.2019,"Darunavir"
"ZINC000033647903","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2170,"Darunavir"
"ZINC000033647906","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2170,"Darunavir"
"ZINC000222818440","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])C(=O)N([H])c1c([H])c([H])c(C([H])([H])C(=O)N([H])[H])c([H])c1[H]",0.2019,"Darunavir"
"ZINC000022227429","[H]c1c([H])c(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c2c1OC([H])([H])C([H])([H])O2",0.2020,"Darunavir"
"ZINC000408767544","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2079,"Darunavir"
"ZINC000408553406","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(C([H])([H])[H])c2[H])c([H])c1[H]",0.2019,"Darunavir"
"ZINC000020021229","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])C(=O)N([H])C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H]",0.2000,"Darunavir"
"ZINC000408618309","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2039,"Darunavir"
"ZINC000408618310","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2039,"Darunavir"
"ZINC000065225071","[H]c1c([H])c([H])c(S(=O)(=O)N2C([H])([H])[C@@]3([H])O[C@]([H])(C([H])([H])N(C(=O)c4c([H])c([H])c(C(F)(F)F)c([H])c4[H])C3([H])[H])C2([H])[H])c([H])c1[H]",0.2000,"Tipranavir"
"ZINC000252477004","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)[C@@]3([H])C([H])([H])[C@]([H])(C([H])([H])[H])O[C@]([H])(C([H])([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2069,"Tipranavir"
"ZINC000025740383","[H]c1c([H])c([H])c(-c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c(C(=O)N2C([H])([H])C([H])([H])N(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1[H]",0.2143,"Tipranavir"
"ZINC000009085921","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H]",0.2059,"Darunavir"
"ZINC000009085922","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H]",0.2059,"Darunavir"
"ZINC000095455456","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)C3([H])C([H])([H])[C@@]([H])(C([H])([H])[H])O[C@]([H])(C([H])([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2069,"Tipranavir"
"ZINC000095455455","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)C3([H])C([H])([H])[C@]([H])(C([H])([H])[H])O[C@@]([H])(C([H])([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2069,"Tipranavir"
"ZINC000013056461","[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C([H])([H])C(=O)N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1[H]",0.2000,"Tipranavir"
"ZINC000009441646","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1N([H])C(=O)[C@]([H])(n1c([H])c(C(F)(F)F)c([H])c([H])c1=O)C([H])([H])[H]",0.2065,"Tipranavir"
"ZINC000009441642","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1N([H])C(=O)[C@@]([H])(n1c([H])c(C(F)(F)F)c([H])c([H])c1=O)C([H])([H])[H]",0.2065,"Tipranavir"
"ZINC000012850790","[H]c1c([H])c(C([H])([H])N([H])C(=O)[C@]2([H])N(S(=O)(=O)c3c(C([H])([H])[H])noc3C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2245,"Tipranavir"
"ZINC000012850796","[H]c1c([H])c(C([H])([H])N([H])C(=O)[C@@]2([H])N(S(=O)(=O)c3c(C([H])([H])[H])noc3C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2245,"Tipranavir"
"ZINC000000857047","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]",0.2059,"Darunavir"
"ZINC000000924344","[H]c1c([H])c(C([H])([H])N(C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(C(=O)O)c([H])c2[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]",0.2136,"Darunavir"
"ZINC000000924342","[H]c1c([H])c(C([H])([H])N(C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(C(=O)O)c([H])c2[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]",0.2136,"Darunavir"
"ZINC000408636159","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2095,"Darunavir"
"ZINC000408636160","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2095,"Darunavir"
"ZINC000010301528","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c(C([H])([H])[H])c2[H])c([H])c1[H]",0.2091,"Darunavir"
"ZINC000010301534","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c(C([H])([H])[H])c2[H])c([H])c1[H]",0.2091,"Darunavir"
"ZINC000033633475","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c(Cl)c2[H])c([H])c1[H]",0.2019,"Darunavir"
"ZINC000514288717","[H]c1c([H])c([H])c(S(=O)(=O)N2C([H])([H])[C@]3([H])Oc4c([H])c([H])c(C(F)(F)F)c([H])c4C(=O)N(C([H])([H])[H])[C@]3([H])C2([H])[H])c([H])c1[H]",0.2065,"Tipranavir"
"ZINC000017097389","[H]c1c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c([H])c1Cl",0.2000,"Darunavir"
"ZINC000001367534","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c([H])c1C([H])([H])[H]",0.2162,"Tipranavir"
